Date,rate,government,dolar,cpi,gdp,oil,hire,fear,fire,msupply
2023-12-01,0.0,-0.5499999999999998,-0.03293819528905695,0.002103301989373252,0.0,-0.09068476249228863,0.001717083383867113,-4.24,0.09999999999999964,0.00022225765460182068
2024-01-01,0.0,-0.2699999999999996,-0.012684090568012896,0.0034301261599751776,-0.7513659547455573,-0.04179104477611939,0.000758299878926838,0.5699999999999985,-0.09999999999999964,0.003468381212774041
2024-02-01,0.0,-0.08000000000000007,0.00962796339993166,0.003963924414288167,0.0,0.052959501557632294,0.0014135715604683963,0.6800000000000015,0.19999999999999973,0.0042362478397544034
2024-03-01,0.0,0.3200000000000003,0.009011217224074386,0.0034884992058441533,0.0,0.08795051102743412,0.0015641790285558788,-0.7700000000000014,0.0,0.0019078572079134215
2024-04-01,0.0,0.13999999999999968,0.009296778431509223,0.002912462713108077,3.2193873431510127,0.04499381953028436,0.0007491254912168621,0.5400000000000009,0.0,0.0013396552301574438
2024-05-01,0.0,0.2999999999999998,0.008247092642408749,0.0003961458839163434,0.0,-0.045422285308729604,0.001224347384781277,1.7400000000000002,0.10000000000000009,0.002890739599310077
2024-06-01,0.0,-0.21999999999999975,-0.014674096324321595,-2.8741138149102063e-05,0.0,-0.0674101610904585,0.000551232987809458,-2.280000000000001,0.09999999999999964,0.0030301009080773156
2024-07-01,0.0,0.07000000000000028,0.01449869341912513,0.001389194937581939,-0.0685592451194974,0.12543183630082377,0.000557261818066701,-0.8899999999999988,0.10000000000000053,0.001481974065453917
2024-08-01,0.0,-0.4900000000000002,-0.013088696346594597,0.001801853517281904,0.0,-0.08217237308146408,0.00044935855648309264,6.369999999999999,0.0,0.004116826818186148
2024-09-01,-0.20000000000000018,-0.15000000000000036,-0.023405814959602034,0.0022920373984103293,0.0,-0.08309750450218667,0.0015182762503638259,-3.039999999999999,-0.10000000000000053,0.004085777714798455
2024-10-01,-0.2999999999999998,-0.09999999999999964,-0.00820508906695594,0.002264563237849071,-0.4424261151028902,-0.01220538720538722,0.00027792867339582195,3.710000000000001,0.0,0.0023803363518757337
2024-11-01,-0.1900000000000004,0.6299999999999999,0.03241821820593005,0.002804502414724075,0.0,-0.00852151682999569,0.00164816428598491,2.6199999999999974,0.10000000000000053,0.004683664897386475
2024-12-01,-0.15999999999999925,-0.17999999999999972,0.021304506865378547,0.0036467171645351293,0.0,-0.020913909182065704,0.0020363260391251803,-8.54,-0.10000000000000053,0.0007754146833645059
2025-01-01,-0.15000000000000036,0.3799999999999999,0.026178581733914186,0.004669351360031326,-1.3533928035764176,0.07959034381858099,0.0006983679581231694,4.59,-0.09999999999999964,0.003169268827744043
2025-02-01,0.0,-0.03000000000000025,-0.0030400492041422478,0.002159292479143371,0.0,-0.003659032389212724,0.0006412956687393834,0.6900000000000013,0.09999999999999964,0.003359327017922409
2025-03-01,0.0,-0.3799999999999999,-0.020279767126073378,-0.0005003518098661841,0.0,-0.06651251360174104,0.0007539819672646164,4.16,0.10000000000000053,0.003343442493716653
2025-04-01,0.0,0.009999999999999787,-0.025499453949945683,0.002208907591946696,-6.820949092444405,0.04342124435378114,0.0009919949772405623,-1.0100000000000016,0.0,0.006183937476602175
2025-05-01,0.0,0.08000000000000007,-0.037470266542569464,0.0008085639093282637,0.0,-0.15388912163105706,0.00011917231689806407,2.830000000000002,0.0,0.0026136285340254695
2025-06-01,0.0,0.20999999999999996,-0.014182328603984162,0.002869798490236386,0.0,0.04423172140617271,-8.152923763893316e-05,-6.240000000000002,-0.10000000000000053,0.005268607346729404
2025-07-01,0.0,-0.20000000000000018,-0.021980019472030543,0.0019657853810264303,0.0,0.05326379010589544,0.00045158336417072675,-1.5300000000000011,0.10000000000000053,0.003937582032959019
2025-08-01,0.0,-0.02999999999999936,0.0255320198957254,0.003824519141221616,0.0,0.02626050420168058,-2.5076640482457613e-05,3.5500000000000007,0.09999999999999964,0.0036134514816967833
2025-09-01,-0.11000000000000032,0.04999999999999982,-0.005893057528626788,0.00310486015759337,0.0,-0.03567773066237756,0.0007460487627501955,-4.259999999999998,0.10000000000000053,0.004708617539034954
